Tracker,Status,Priority,Subject,Category,Estimated time,Description,Caratteristica di riferimento
To-Do,New,Normal,java:S1172:  "Remove this unused method parameter driverContext.",MAJOR,5min,Key: AYRYwJ-NzLdrJGM29xeu Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 128;startOffset: 39;endOffset: 52;endLine: 128,Maintenance (Code Smells)
To-Do,New,Normal,java:S1874:  "Remove this use of getData; it is deprecated.",MINOR,15min,Key: AYRYwJ-NzLdrJGM29xey Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 178;startOffset: 19;endOffset: 26;endLine: 178,Maintenance (Code Smells)
To-Do,New,Normal,java:S1172:  "Remove this unused method parameter opcuaAcknowledgeResponse.",MAJOR,5min,Key: AYRYwJ-NzLdrJGM29xe2 Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 256;startOffset: 107;endOffset: 131;endLine: 256,Maintenance (Code Smells)
To-Do,New,Normal,java:S1874:  "Remove this use of getData; it is deprecated.",MINOR,15min,Key: AYRYwJ-NzLdrJGM29xe3 Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 310;startOffset: 23;endOffset: 30;endLine: 310,Maintenance (Code Smells)
To-Do,New,Normal,java:S1192:  "Define a constant instead of duplicating this literal Failed to connect to opc ua server for the following reason:- {} {} 7 times.",CRITICAL,16min,Key: AYRYwJ-NzLdrJGM29xeV Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 335;startOffset: 41;endOffset: 111;endLine: 335,Maintenance (Code Smells)
To-Do,New,Normal,java:S1192:  "Define a constant instead of duplicating this literal Got Secure Response Connection Response 3 times.",CRITICAL,8min,Key: AYRYwJ-NzLdrJGM29xeb Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 337;startOffset: 41;endOffset: 82;endLine: 337,Maintenance (Code Smells)
To-Do,New,Normal,java:S1141:  "Extract this nested try block into a separate method.",MAJOR,20min,Key: AYRYwJ-NzLdrJGM29xec Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 338;startOffset: 28;endOffset: 31;endLine: 338,Maintenance (Code Smells)
To-Do,New,Normal,java:S1130:  "Remove the declaration of thrown exception 'org.apache.plc4x.java.api.exceptions.PlcConnectionException' as it cannot be thrown from method's body.",MINOR,5min,Key: AYRYwJ-NzLdrJGM29xe6 Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 358;startOffset: 92;endOffset: 114;endLine: 358,Maintenance (Code Smells)
To-Do,New,Normal,java:S1141:  "Extract this nested try block into a separate method.",MAJOR,20min,Key: AYRYwJ-NzLdrJGM29xed Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 421;startOffset: 24;endOffset: 27;endLine: 421,Maintenance (Code Smells)
To-Do,New,Normal,java:S3457:  "No need to call toString() method as formatting and string conversion is done by the Formatter.",MAJOR,10min,Key: AYRYwJ-NzLdrJGM29xe7 Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 434;startOffset: 118;endOffset: 154;endLine: 434,Maintenance (Code Smells)
To-Do,New,Normal,java:S1192:  "Define a constant instead of duplicating this literal Subscription ServiceFault returned from server with error code  '{}' 3 times.",CRITICAL,8min,Key: AYRYwJ-NzLdrJGM29xeU Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 434;startOffset: 45;endOffset: 116;endLine: 434,Maintenance (Code Smells)
To-Do,New,Normal,java:S2629:  "Invoke method(s) only conditionally.",MAJOR,5min,Key: AYRYwJ-NzLdrJGM29xej Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 434;startOffset: 118;endOffset: 154;endLine: 434,Maintenance (Code Smells)
To-Do,New,Normal,java:S1602:  "Remove useless curly braces around statement",MINOR,5min,Key: AYRYwJ-NzLdrJGM29xe- Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 456;startOffset: 68;endOffset: 69;endLine: 456,Maintenance (Code Smells)
To-Do,New,Normal,java:S1192:  "Define a constant instead of duplicating this literal Unable to to Parse Create Session Request 3 times.",CRITICAL,8min,Key: AYRYwJ-NzLdrJGM29xeX Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 462;startOffset: 25;endOffset: 68;endLine: 462,Maintenance (Code Smells)
To-Do,New,Normal,java:S1141:  "Extract this nested try block into a separate method.",MAJOR,20min,Key: AYRYwJ-NzLdrJGM29xee Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 535;startOffset: 24;endOffset: 27;endLine: 535,Maintenance (Code Smells)
To-Do,New,Normal,java:S1940:  "Use the opposite operator (!=) instead.",MINOR,2min,Key: AYRYwJ-NzLdrJGM29xfF Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 543;startOffset: 36;endOffset: 77;endLine: 543,Maintenance (Code Smells)
To-Do,New,Normal,java:S2629:  "Invoke method(s) only conditionally.",MAJOR,5min,Key: AYRYwJ-NzLdrJGM29xek Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 553;startOffset: 118;endOffset: 154;endLine: 553,Maintenance (Code Smells)
To-Do,New,Normal,java:S3457:  "No need to call toString() method as formatting and string conversion is done by the Formatter.",MAJOR,10min,Key: AYRYwJ-NzLdrJGM29xfG Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 553;startOffset: 118;endOffset: 154;endLine: 553,Maintenance (Code Smells)
To-Do,New,Normal,java:S1602:  "Remove useless curly braces around statement",MINOR,5min,Key: AYRYwJ-NzLdrJGM29xfH Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 565;startOffset: 54;endOffset: 55;endLine: 565,Maintenance (Code Smells)
To-Do,New,Normal,java:S1602:  "Remove useless curly braces around statement",MINOR,5min,Key: AYRYwJ-NzLdrJGM29xfI Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 569;startOffset: 68;endOffset: 69;endLine: 569,Maintenance (Code Smells)
To-Do,New,Normal,java:S1141:  "Extract this nested try block into a separate method.",MAJOR,20min,Key: AYRYwJ-NzLdrJGM29xef Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 624;startOffset: 24;endOffset: 27;endLine: 624,Maintenance (Code Smells)
To-Do,New,Normal,java:S2629:  "Invoke method(s) only conditionally.",MAJOR,5min,Key: AYRYwJ-NzLdrJGM29xem Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 636;startOffset: 118;endOffset: 154;endLine: 636,Maintenance (Code Smells)
To-Do,New,Normal,java:S3457:  "No need to call toString() method as formatting and string conversion is done by the Formatter.",MAJOR,10min,Key: AYRYwJ-NzLdrJGM29xfK Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 636;startOffset: 118;endOffset: 154;endLine: 636,Maintenance (Code Smells)
To-Do,New,Normal,java:S1602:  "Remove useless curly braces around statement",MINOR,5min,Key: AYRYwJ-NzLdrJGM29xfM Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 649;startOffset: 54;endOffset: 55;endLine: 649,Maintenance (Code Smells)
To-Do,New,Normal,java:S1602:  "Remove useless curly braces around statement",MINOR,5min,Key: AYRYwJ-NzLdrJGM29xfN Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 653;startOffset: 68;endOffset: 69;endLine: 653,Maintenance (Code Smells)
To-Do,New,Normal,java:S1172:  "Remove this unused method parameter opcuaAcknowledgeResponse.",MAJOR,5min,Key: AYRYwJ-NzLdrJGM29xfP Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 735;startOffset: 108;endOffset: 132;endLine: 735,Maintenance (Code Smells)
To-Do,New,Normal,java:S1874:  "Remove this use of getData; it is deprecated.",MINOR,15min,Key: AYRYwJ-NzLdrJGM29xfQ Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 778;startOffset: 23;endOffset: 30;endLine: 778,Maintenance (Code Smells)
To-Do,New,Normal,java:S1141:  "Extract this nested try block into a separate method.",MAJOR,20min,Key: AYRYwJ-NzLdrJGM29xeg Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 793;startOffset: 28;endOffset: 31;endLine: 793,Maintenance (Code Smells)
To-Do,New,Normal,java:S1940:  "Use the opposite operator (!=) instead.",MINOR,2min,Key: AYRYwJ-NzLdrJGM29xfT Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 819;startOffset: 12;endOffset: 50;endLine: 819,Maintenance (Code Smells)
To-Do,New,Normal,java:S2629:  "Use the built-in formatting to construct this argument.",MAJOR,5min,Key: AYRYwJ-NzLdrJGM29xen Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 820;startOffset: 25;endOffset: 141;endLine: 820,Maintenance (Code Smells)
To-Do,New,Normal,java:S3457:  "Format specifiers should be used instead of string concatenation.",MAJOR,10min,Key: AYRYwJ-NzLdrJGM29xfU Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 820;startOffset: 12;endOffset: 142;endLine: 820,Maintenance (Code Smells)
To-Do,New,Normal,java:S1874:  "Remove this use of getData; it is deprecated.",MINOR,15min,Key: AYRYwJ-NzLdrJGM29xfV Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 861;startOffset: 23;endOffset: 30;endLine: 861,Maintenance (Code Smells)
To-Do,New,Normal,java:S1141:  "Extract this nested try block into a separate method.",MAJOR,20min,Key: AYRYwJ-NzLdrJGM29xeh Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 887;startOffset: 28;endOffset: 31;endLine: 887,Maintenance (Code Smells)
To-Do,New,Normal,java:S1172:  "Remove this unused method parameter message.",MAJOR,5min,Key: AYRYwJ-NzLdrJGM29xfZ Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 907;startOffset: 106;endOffset: 113;endLine: 907,Maintenance (Code Smells)
To-Do,New,Normal,java:S3457:  "Format specifiers should be used instead of string concatenation.",MAJOR,10min,Key: AYRYwJ-NzLdrJGM29xfa Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 944;startOffset: 16;endOffset: 99;endLine: 944,Maintenance (Code Smells)
To-Do,New,Normal,java:S2142:  "Either re-interrupt this method or rethrow the InterruptedException that can be caught here.",MAJOR,15min,Key: AYRYwJ-NzLdrJGM29xfc Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 958;startOffset: 29;endOffset: 51;endLine: 958,Reliability (Bugs)
To-Do,New,Normal,java:S1874:  "Remove this use of getData; it is deprecated.",MINOR,15min,Key: AYRYwJ-NzLdrJGM29xfd Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 1013;startOffset: 35;endOffset: 42;endLine: 1013,Maintenance (Code Smells)
To-Do,New,Normal,java:S1301:  "Replace this switch statement by if statements to increase readability.",MINOR,5min,Key: AYRYwJ-NzLdrJGM29xei Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 1190;startOffset: 8;endOffset: 14;endLine: 1190,Maintenance (Code Smells)
To-Do,New,Normal,java:S131:  "Complete cases by adding the missing enum constants or add a default case to this switch.",CRITICAL,5min,Key: AYRYwJ-NzLdrJGM29xfm Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 1190;startOffset: 8;endOffset: 14;endLine: 1190,Maintenance (Code Smells)
To-Do,New,Normal,java:S3416:  "Update this logger to use SecureChannelTransactionManager.class.",MINOR,5min,Key: AYRYwJ-jzLdrJGM29xgD Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannelTransactionManager.java - startLine: 32;startOffset: 65;endOffset: 84;endLine: 32,Maintenance (Code Smells)
To-Do,New,Normal,java:S3008:  "Rename this field NULL_EXPANDED_NODEID to match the regular expression '^[a-z][a-zA-Z0-9]*$'.",MINOR,2min,Key: AYRYwJ-yzLdrJGM29xgj Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaProtocolLogic.java - startLine: 63;startOffset: 34;endOffset: 54;endLine: 63,Maintenance (Code Smells)
To-Do,New,Normal,java:S1481:  "Remove this unused response local variable.",MINOR,5min,Key: AYRYwJ-yzLdrJGM29xgk Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaProtocolLogic.java - startLine: 179;startOffset: 32;endOffset: 40;endLine: 179,Maintenance (Code Smells)
To-Do,New,Normal,java:S1602:  "Remove useless curly braces around statement",MINOR,5min,Key: AYRYwJ-yzLdrJGM29xgm Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaProtocolLogic.java - startLine: 210;startOffset: 68;endOffset: 69;endLine: 210,Maintenance (Code Smells)
To-Do,New,Normal,java:S2629:  "Invoke method(s) only conditionally.",MAJOR,5min,Key: AYRYwJ-yzLdrJGM29xgh Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaProtocolLogic.java - startLine: 274;startOffset: 52;endOffset: 81;endLine: 274,Maintenance (Code Smells)
To-Do,New,Normal,java:S3457:  "No need to call toString() method as formatting and string conversion is done by the Formatter.",MAJOR,10min,Key: AYRYwJ-yzLdrJGM29xgo Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaProtocolLogic.java - startLine: 274;startOffset: 52;endOffset: 81;endLine: 274,Maintenance (Code Smells)
To-Do,New,Normal,java:S3457:  "Format specifiers should be used instead of string concatenation.",MAJOR,10min,Key: AYRYwJ-yzLdrJGM29xgp Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaProtocolLogic.java - startLine: 442;startOffset: 12;endOffset: 84;endLine: 442,Maintenance (Code Smells)
To-Do,New,Normal,java:S1602:  "Remove useless curly braces around statement",MINOR,5min,Key: AYRYwJ-yzLdrJGM29xgs Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaProtocolLogic.java - startLine: 772;startOffset: 68;endOffset: 69;endLine: 772,Maintenance (Code Smells)
To-Do,New,Normal,java:S2142:  "Either re-interrupt this method or rethrow the InterruptedException that can be caught here.",MAJOR,15min,Key: AYRYwJ-yzLdrJGM29xgt Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaProtocolLogic.java - startLine: 821;startOffset: 21;endOffset: 32;endLine: 821,Reliability (Bugs)
To-Do,New,Normal,java:S1172:  "Remove this unused method parameter identifier.",MAJOR,5min,Key: AYRYwJ-yzLdrJGM29xgv Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaProtocolLogic.java - startLine: 945;startOffset: 41;endOffset: 51;endLine: 945,Maintenance (Code Smells)
To-Do,New,Normal,java:S1144:  "Remove this unused private toGuidValue method.",MAJOR,5min,Key: AYRYwJ-yzLdrJGM29xgx Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaProtocolLogic.java - startLine: 945;startOffset: 22;endOffset: 33;endLine: 945,Maintenance (Code Smells)
To-Do,New,Normal,java:S2160:  "Override the equals method in this class.",MINOR,30min,Key: AYRYwJ-szLdrJGM29xgS Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandle.java - startLine: 47;startOffset: 13;endOffset: 36;endLine: 47,Maintenance (Code Smells)
To-Do,New,Normal,java:S2142:  "Either re-interrupt this method or rethrow the InterruptedException that can be caught here.",MAJOR,15min,Key: AYRYwJ-szLdrJGM29xgU Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandle.java - startLine: 78;startOffset: 17;endOffset: 28;endLine: 78,Reliability (Bugs)
To-Do,New,Normal,java:S1905:  "Remove this unnecessary cast to double.",MINOR,5min,Key: AYRYwJ-szLdrJGM29xgV Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandle.java - startLine: 117;startOffset: 16;endOffset: 24;endLine: 117,Maintenance (Code Smells)
To-Do,New,Normal,java:S2629:  "Invoke method(s) only conditionally.",MAJOR,5min,Key: AYRYwJ-szLdrJGM29xgQ Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandle.java - startLine: 172;startOffset: 110;endOffset: 146;endLine: 172,Maintenance (Code Smells)
To-Do,New,Normal,java:S3457:  "No need to call toString() method as formatting and string conversion is done by the Formatter.",MAJOR,10min,Key: AYRYwJ-szLdrJGM29xgW Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandle.java - startLine: 172;startOffset: 110;endOffset: 146;endLine: 172,Maintenance (Code Smells)
To-Do,New,Normal,java:S2142:  "Either re-interrupt this method or rethrow the InterruptedException that can be caught here.",MAJOR,15min,Key: AYRYwJ-szLdrJGM29xgX Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandle.java - startLine: 213;startOffset: 17;endOffset: 39;endLine: 213,Reliability (Bugs)
To-Do,New,Normal,java:S1141:  "Extract this nested try block into a separate method.",MAJOR,20min,Key: AYRYwJ-szLdrJGM29xgP Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandle.java - startLine: 267;startOffset: 24;endOffset: 27;endLine: 267,Maintenance (Code Smells)
To-Do,New,Normal,java:S125:  "This block of commented-out lines of code should be removed.",MAJOR,5min,Key: AYRYwJ-szLdrJGM29xgb Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandle.java - startLine: 283;startOffset: 42;endOffset: 78;endLine: 283,Maintenance (Code Smells)
To-Do,New,Normal,java:S125:  "This block of commented-out lines of code should be removed.",MAJOR,5min,Key: AYRYwJ-szLdrJGM29xgc Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandle.java - startLine: 330;startOffset: 18;endOffset: 52;endLine: 330,Maintenance (Code Smells)
To-Do,New,Normal,java:S1481:  "Remove this unused responseMessage local variable.",MINOR,5min,Key: AYRYwJ-szLdrJGM29xgd Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandle.java - startLine: 382;startOffset: 44;endOffset: 59;endLine: 382,Maintenance (Code Smells)
To-Do,New,Normal,java:S2925:  "Remove this use of Thread.sleep().",MAJOR,20min,Key: AYRYwJ-GzLdrJGM29xeR Path: Analisi-1:plc4j/drivers/opcua/src/test/java/org/apache/plc4x/java/opcua/ManualPLC4XOpcua.java - startLine: 218;startOffset: 19;endOffset: 24;endLine: 218,Maintenance (Code Smells)
To-Do,New,Normal,java:S2925:  "Remove this use of Thread.sleep().",MAJOR,20min,Key: AYRYwJ-GzLdrJGM29xeS Path: Analisi-1:plc4j/drivers/opcua/src/test/java/org/apache/plc4x/java/opcua/ManualPLC4XOpcua.java - startLine: 222;startOffset: 19;endOffset: 24;endLine: 222,Maintenance (Code Smells)
To-Do,New,Normal,java:S2699:  "Add at least one assertion to this test case.",BLOCKER,10min,Key: AYRYwJ9ezLdrJGM29xcp Path: Analisi-1:plc4j/drivers/opcua/src/test/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandleTest.java - startLine: 126;startOffset: 16;endOffset: 29;endLine: 126,Maintenance (Code Smells)
To-Do,New,Normal,java:S5786:  "Remove this 'public' modifier.",INFO,2min,Key: AYRYwJ9fzLdrJGM29xc5 Path: Analisi-1:plc4j/drivers/opcua/src/test/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandleTest.java - startLine: 126;startOffset: 4;endOffset: 10;endLine: 126,Maintenance (Code Smells)
To-Do,New,Normal,java:S2925:  "Remove this use of Thread.sleep().",MAJOR,20min,Key: AYRYwJ9fzLdrJGM29xdJ Path: Analisi-1:plc4j/drivers/opcua/src/test/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandleTest.java - startLine: 147;startOffset: 15;endOffset: 20;endLine: 147,Maintenance (Code Smells)
To-Do,New,Normal,java:S5786:  "Remove this 'public' modifier.",INFO,2min,Key: AYRYwJ9fzLdrJGM29xc6 Path: Analisi-1:plc4j/drivers/opcua/src/test/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandleTest.java - startLine: 153;startOffset: 4;endOffset: 10;endLine: 153,Maintenance (Code Smells)
To-Do,New,Normal,java:S2699:  "Add at least one assertion to this test case.",BLOCKER,10min,Key: AYRYwJ9fzLdrJGM29xcq Path: Analisi-1:plc4j/drivers/opcua/src/test/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandleTest.java - startLine: 153;startOffset: 16;endOffset: 29;endLine: 153,Maintenance (Code Smells)
To-Do,New,Normal,java:S2925:  "Remove this use of Thread.sleep().",MAJOR,20min,Key: AYRYwJ9fzLdrJGM29xdK Path: Analisi-1:plc4j/drivers/opcua/src/test/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandleTest.java - startLine: 174;startOffset: 15;endOffset: 20;endLine: 174,Maintenance (Code Smells)
To-Do,New,Normal,java:S5786:  "Remove this 'public' modifier.",INFO,2min,Key: AYRYwJ9fzLdrJGM29xc7 Path: Analisi-1:plc4j/drivers/opcua/src/test/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandleTest.java - startLine: 180;startOffset: 4;endOffset: 10;endLine: 180,Maintenance (Code Smells)
To-Do,New,Normal,java:S2699:  "Add at least one assertion to this test case.",BLOCKER,10min,Key: AYRYwJ9fzLdrJGM29xcr Path: Analisi-1:plc4j/drivers/opcua/src/test/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandleTest.java - startLine: 180;startOffset: 16;endOffset: 31;endLine: 180,Maintenance (Code Smells)
To-Do,New,Normal,java:S2925:  "Remove this use of Thread.sleep().",MAJOR,20min,Key: AYRYwJ9fzLdrJGM29xdL Path: Analisi-1:plc4j/drivers/opcua/src/test/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandleTest.java - startLine: 201;startOffset: 15;endOffset: 20;endLine: 201,Maintenance (Code Smells)
To-Do,New,Normal,java:S5786:  "Remove this 'public' modifier.",INFO,2min,Key: AYRYwJ9fzLdrJGM29xc8 Path: Analisi-1:plc4j/drivers/opcua/src/test/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandleTest.java - startLine: 207;startOffset: 4;endOffset: 10;endLine: 207,Maintenance (Code Smells)
To-Do,New,Normal,java:S2699:  "Add at least one assertion to this test case.",BLOCKER,10min,Key: AYRYwJ9fzLdrJGM29xcs Path: Analisi-1:plc4j/drivers/opcua/src/test/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandleTest.java - startLine: 207;startOffset: 16;endOffset: 30;endLine: 207,Maintenance (Code Smells)
To-Do,New,Normal,java:S2925:  "Remove this use of Thread.sleep().",MAJOR,20min,Key: AYRYwJ9fzLdrJGM29xdM Path: Analisi-1:plc4j/drivers/opcua/src/test/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandleTest.java - startLine: 228;startOffset: 15;endOffset: 20;endLine: 228,Maintenance (Code Smells)
To-Do,New,Normal,java:S5786:  "Remove this 'public' modifier.",INFO,2min,Key: AYRYwJ9fzLdrJGM29xc9 Path: Analisi-1:plc4j/drivers/opcua/src/test/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandleTest.java - startLine: 234;startOffset: 4;endOffset: 10;endLine: 234,Maintenance (Code Smells)
To-Do,New,Normal,java:S2699:  "Add at least one assertion to this test case.",BLOCKER,10min,Key: AYRYwJ9fzLdrJGM29xct Path: Analisi-1:plc4j/drivers/opcua/src/test/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandleTest.java - startLine: 234;startOffset: 16;endOffset: 30;endLine: 234,Maintenance (Code Smells)
To-Do,New,Normal,java:S2925:  "Remove this use of Thread.sleep().",MAJOR,20min,Key: AYRYwJ9fzLdrJGM29xdN Path: Analisi-1:plc4j/drivers/opcua/src/test/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandleTest.java - startLine: 255;startOffset: 15;endOffset: 20;endLine: 255,Maintenance (Code Smells)
To-Do,New,Normal,java:S5786:  "Remove this 'public' modifier.",INFO,2min,Key: AYRYwJ9fzLdrJGM29xc- Path: Analisi-1:plc4j/drivers/opcua/src/test/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandleTest.java - startLine: 261;startOffset: 4;endOffset: 10;endLine: 261,Maintenance (Code Smells)
To-Do,New,Normal,java:S2699:  "Add at least one assertion to this test case.",BLOCKER,10min,Key: AYRYwJ9fzLdrJGM29xcu Path: Analisi-1:plc4j/drivers/opcua/src/test/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandleTest.java - startLine: 261;startOffset: 16;endOffset: 30;endLine: 261,Maintenance (Code Smells)
To-Do,New,Normal,java:S2925:  "Remove this use of Thread.sleep().",MAJOR,20min,Key: AYRYwJ9fzLdrJGM29xdO Path: Analisi-1:plc4j/drivers/opcua/src/test/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandleTest.java - startLine: 282;startOffset: 15;endOffset: 20;endLine: 282,Maintenance (Code Smells)
