Tracker,Status,Priority,Subject,Category,Estimated time,Description,Caratteristica di riferimento
To-Do,New,Normal,"java:S3457:  ""Format specifiers should be used instead of string concatenation.""",MAJOR,10min,Key: AYRYwJ-NzLdrJGM29xfO Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 700;startOffset: 48;endOffset: 131;endLine: 700,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1172:  ""Remove this unused method parameter opcuaAcknowledgeResponse.""",MAJOR,5min,Key: AYRYwJ-NzLdrJGM29xfP Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 735;startOffset: 108;endOffset: 132;endLine: 735,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1874:  ""Remove this use of getData; it is deprecated.""",MINOR,15min,Key: AYRYwJ-NzLdrJGM29xfQ Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 778;startOffset: 23;endOffset: 30;endLine: 778,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 23 to the 15 allowed.""",CRITICAL,13min,Key: AYRYwJ-NzLdrJGM29xfS Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 810;startOffset: 16;endOffset: 45;endLine: 810,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1940:  ""Use the opposite operator (!=) instead.""",MINOR,2min,Key: AYRYwJ-NzLdrJGM29xfT Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 819;startOffset: 12;endOffset: 50;endLine: 819,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3457:  ""Format specifiers should be used instead of string concatenation.""",MAJOR,10min,Key: AYRYwJ-NzLdrJGM29xfU Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 820;startOffset: 12;endOffset: 142;endLine: 820,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1874:  ""Remove this use of getData; it is deprecated.""",MINOR,15min,Key: AYRYwJ-NzLdrJGM29xfV Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 861;startOffset: 23;endOffset: 30;endLine: 861,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1172:  ""Remove this unused method parameter message.""",MAJOR,5min,Key: AYRYwJ-NzLdrJGM29xfZ Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 907;startOffset: 106;endOffset: 113;endLine: 907,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1488:  ""Immediately return this expression instead of assigning it to the temporary variable ckp.""",MINOR,2min,Key: AYRYwJ-nzLdrJGM29xgF Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/CertificateGenerator.java - startLine: 118;startOffset: 37;endOffset: 124;endLine: 118,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2259:  ""A NullPointerException could be thrown; kpg is nullable here.""",MAJOR,10min,Key: AYRYwJ-nzLdrJGM29xgG Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/CertificateGenerator.java - startLine: 60;startOffset: 8;endOffset: 22;endLine: 60,Reliability (Bugs)
To-Do,New,Normal,"java:S2326:  ""PKCS10CertificateRequest is not used in the class.""",MAJOR,5min,Key: AYRYwJ-nzLdrJGM29xgH Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/CertificateGenerator.java - startLine: 46;startOffset: 34;endOffset: 58;endLine: 46,Maintenance (Code Smells)
To-Do,New,Normal,"java:S119:  ""Rename this generic name to match the regular expression '^[A-Z][0-9]?$'.""",MINOR,10min,Key: AYRYwJ-nzLdrJGM29xgJ Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/CertificateGenerator.java - startLine: 46;startOffset: 34;endOffset: 58;endLine: 46,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1854:  ""Remove this useless assignment to local variable userKeys.""",MAJOR,15min,Key: AYRYwJ-nzLdrJGM29xgK Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/CertificateGenerator.java - startLine: 62;startOffset: 25;endOffset: 48;endLine: 62,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1854:  ""Remove this useless assignment to local variable caKeys.""",MAJOR,15min,Key: AYRYwJ-nzLdrJGM29xgL Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/CertificateGenerator.java - startLine: 61;startOffset: 23;endOffset: 46;endLine: 61,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1481:  ""Remove this unused caKeys local variable.""",MINOR,5min,Key: AYRYwJ-nzLdrJGM29xgM Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/CertificateGenerator.java - startLine: 61;startOffset: 16;endOffset: 22;endLine: 61,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1481:  ""Remove this unused userKeys local variable.""",MINOR,5min,Key: AYRYwJ-nzLdrJGM29xgN Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/CertificateGenerator.java - startLine: 62;startOffset: 16;endOffset: 24;endLine: 62,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3457:  ""No need to call toString() method as formatting and string conversion is done by the Formatter.""",MAJOR,10min,Key: AYRYwJ-szLdrJGM29xga Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandle.java - startLine: 282;startOffset: 201;endOffset: 237;endLine: 282,Maintenance (Code Smells)
To-Do,New,Normal,"java:S125:  ""This block of commented-out lines of code should be removed.""",MAJOR,5min,Key: AYRYwJ-szLdrJGM29xgb Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandle.java - startLine: 283;startOffset: 42;endOffset: 78;endLine: 283,Maintenance (Code Smells)
To-Do,New,Normal,"java:S125:  ""This block of commented-out lines of code should be removed.""",MAJOR,5min,Key: AYRYwJ-szLdrJGM29xgc Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandle.java - startLine: 330;startOffset: 18;endOffset: 52;endLine: 330,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1481:  ""Remove this unused responseMessage local variable.""",MINOR,5min,Key: AYRYwJ-szLdrJGM29xgd Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandle.java - startLine: 382;startOffset: 44;endOffset: 59;endLine: 382,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3457:  ""No need to call toString() method as formatting and string conversion is done by the Formatter.""",MAJOR,10min,Key: AYRYwJ-szLdrJGM29xge Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandle.java - startLine: 390;startOffset: 203;endOffset: 239;endLine: 390,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1141:  ""Extract this nested try block into a separate method.""",MAJOR,20min,Key: AYRYwJ-szLdrJGM29xgP Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandle.java - startLine: 267;startOffset: 24;endOffset: 27;endLine: 267,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2629:  ""Invoke method(s) only conditionally.""",MAJOR,5min,Key: AYRYwJ-szLdrJGM29xgQ Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandle.java - startLine: 172;startOffset: 110;endOffset: 146;endLine: 172,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2629:  ""Invoke method(s) only conditionally.""",MAJOR,5min,Key: AYRYwJ-szLdrJGM29xgR Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandle.java - startLine: 390;startOffset: 203;endOffset: 239;endLine: 390,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2160:  ""Override the equals method in this class.""",MINOR,30min,Key: AYRYwJ-szLdrJGM29xgS Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandle.java - startLine: 47;startOffset: 13;endOffset: 36;endLine: 47,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2142:  ""Either re-interrupt this method or rethrow the InterruptedException that can be caught here.""",MAJOR,15min,Key: AYRYwJ-szLdrJGM29xgU Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandle.java - startLine: 78;startOffset: 17;endOffset: 28;endLine: 78,Reliability (Bugs)
To-Do,New,Normal,"java:S1905:  ""Remove this unnecessary cast to double.""",MINOR,5min,Key: AYRYwJ-szLdrJGM29xgV Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandle.java - startLine: 117;startOffset: 16;endOffset: 24;endLine: 117,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3457:  ""No need to call toString() method as formatting and string conversion is done by the Formatter.""",MAJOR,10min,Key: AYRYwJ-szLdrJGM29xgW Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandle.java - startLine: 172;startOffset: 110;endOffset: 146;endLine: 172,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2142:  ""Either re-interrupt this method or rethrow the InterruptedException that can be caught here.""",MAJOR,15min,Key: AYRYwJ-szLdrJGM29xgX Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandle.java - startLine: 213;startOffset: 17;endOffset: 39;endLine: 213,Reliability (Bugs)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 51 to the 15 allowed.""",CRITICAL,41min,Key: AYRYwJ-szLdrJGM29xgY Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandle.java - startLine: 225;startOffset: 16;endOffset: 31;endLine: 225,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1155:  ""Use isEmpty() to check whether the collection is empty or not.""",MINOR,2min,Key: AYRYwJ-szLdrJGM29xgZ Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandle.java - startLine: 246;startOffset: 40;endOffset: 56;endLine: 246,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2629:  ""Invoke method(s) only conditionally.""",MAJOR,5min,Key: AYRYwJ-yzLdrJGM29xgh Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaProtocolLogic.java - startLine: 273;startOffset: 52;endOffset: 81;endLine: 273,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2629:  ""Invoke method(s) only conditionally. Use the built-in formatting to construct this argument.""",MAJOR,5min,Key: AYRYwJ-yzLdrJGM29xgi Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaProtocolLogic.java - startLine: 263;startOffset: 29;endOffset: 137;endLine: 263,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3008:  ""Rename this field NULL_EXPANDED_NODEID to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""",MINOR,2min,Key: AYRYwJ-yzLdrJGM29xgj Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaProtocolLogic.java - startLine: 63;startOffset: 34;endOffset: 54;endLine: 63,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1481:  ""Remove this unused response local variable.""",MINOR,5min,Key: AYRYwJ-yzLdrJGM29xgk Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaProtocolLogic.java - startLine: 179;startOffset: 32;endOffset: 40;endLine: 179,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1602:  ""Remove useless curly braces around statement""",MINOR,5min,Key: AYRYwJ-yzLdrJGM29xgm Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaProtocolLogic.java - startLine: 209;startOffset: 68;endOffset: 69;endLine: 209,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3457:  ""No need to call toString() method as formatting and string conversion is done by the Formatter.""",MAJOR,10min,Key: AYRYwJ-yzLdrJGM29xgo Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaProtocolLogic.java - startLine: 273;startOffset: 52;endOffset: 81;endLine: 273,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3457:  ""Format specifiers should be used instead of string concatenation.""",MAJOR,10min,Key: AYRYwJ-yzLdrJGM29xgp Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaProtocolLogic.java - startLine: 441;startOffset: 12;endOffset: 84;endLine: 441,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3457:  ""Format specifiers should be used instead of string concatenation.""",MAJOR,10min,Key: AYRYwJ-yzLdrJGM29xgq Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaProtocolLogic.java - startLine: 263;startOffset: 16;endOffset: 138;endLine: 263,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1602:  ""Remove useless curly braces around statement""",MINOR,5min,Key: AYRYwJ-yzLdrJGM29xgs Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaProtocolLogic.java - startLine: 771;startOffset: 68;endOffset: 69;endLine: 771,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2142:  ""Either re-interrupt this method or rethrow the InterruptedException that can be caught here.""",MAJOR,15min,Key: AYRYwJ-yzLdrJGM29xgt Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaProtocolLogic.java - startLine: 820;startOffset: 21;endOffset: 32;endLine: 820,Reliability (Bugs)
To-Do,New,Normal,"java:S1172:  ""Remove this unused method parameter identifier.""",MAJOR,5min,Key: AYRYwJ-yzLdrJGM29xgv Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaProtocolLogic.java - startLine: 944;startOffset: 41;endOffset: 51;endLine: 944,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1144:  ""Remove this unused private toGuidValue method.""",MAJOR,5min,Key: AYRYwJ-yzLdrJGM29xgx Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaProtocolLogic.java - startLine: 944;startOffset: 22;endOffset: 33;endLine: 944,Maintenance (Code Smells)
To-Do,New,Normal,"java:S112:  ""Define and throw a dedicated exception instead of using a generic one.""",MAJOR,20min,Key: AYRYwJ-ZzLdrJGM29xfx Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/CertificateKeyPair.java - startLine: 31;startOffset: 83;endOffset: 92;endLine: 31,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2629:  ""Invoke method(s) only conditionally.""",MAJOR,5min,Key: AYRYwJ0azLdrJGM29xES Path: Analisi-1:plc4j/drivers/canopen/src/main/java/org/apache/plc4x/java/canopen/api/conversation/canopen/SDOUploadConversation.java - startLine: 83;startOffset: 79;endOffset: 118;endLine: 83,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2629:  ""Invoke method(s) only conditionally.""",MAJOR,5min,Key: AYRYwJ0azLdrJGM29xET Path: Analisi-1:plc4j/drivers/canopen/src/main/java/org/apache/plc4x/java/canopen/api/conversation/canopen/SDOUploadConversation.java - startLine: 95;startOffset: 65;endOffset: 104;endLine: 95,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2153:  ""Remove the boxing to Long.""",MINOR,5min,Key: AYRYwJ0azLdrJGM29xEU Path: Analisi-1:plc4j/drivers/canopen/src/main/java/org/apache/plc4x/java/canopen/api/conversation/canopen/SDOUploadConversation.java - startLine: 88;startOffset: 59;endOffset: 91;endLine: 88,Reliability (Bugs)
To-Do,New,Normal,"java:S1135:  ""Complete the task associated to this TODO comment.""",INFO,0min,Key: AYRYwJ0azLdrJGM29xEV Path: Analisi-1:plc4j/drivers/canopen/src/main/java/org/apache/plc4x/java/canopen/api/conversation/canopen/SDOUploadConversation.java - startLine: 112;startOffset: 0;endOffset: 63;endLine: 112,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2153:  ""Remove the boxing of size.""",MINOR,5min,Key: AYRYwJ0azLdrJGM29xEW Path: Analisi-1:plc4j/drivers/canopen/src/main/java/org/apache/plc4x/java/canopen/api/conversation/canopen/SDOUploadConversation.java - startLine: 123;startOffset: 45;endOffset: 63;endLine: 123,Reliability (Bugs)
To-Do,New,Normal,"java:S5993:  ""Change the visibility of this constructor to protected.""",MAJOR,2min,Key: AYRYwJ0ezLdrJGM29xEY Path: Analisi-1:plc4j/drivers/canopen/src/main/java/org/apache/plc4x/java/canopen/api/conversation/canopen/CANOpenConversationBase.java - startLine: 39;startOffset: 4;endOffset: 10;endLine: 39,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1874:  ""Remove this use of getData; it is deprecated.""",MINOR,15min,Key: AYRYwJ0kzLdrJGM29xEa Path: Analisi-1:plc4j/drivers/canopen/src/main/java/org/apache/plc4x/java/canopen/api/conversation/canopen/SDODownloadConversation.java - startLine: 47;startOffset: 31;endOffset: 38;endLine: 47,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 17 to the 15 allowed.""",CRITICAL,7min,Key: AYRYwJ0kzLdrJGM29xEb Path: Analisi-1:plc4j/drivers/canopen/src/main/java/org/apache/plc4x/java/canopen/api/conversation/canopen/SDODownloadConversation.java - startLine: 53;startOffset: 16;endOffset: 23;endLine: 53,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1135:  ""Complete the task associated to this TODO comment.""",INFO,0min,Key: AYRYwJ0kzLdrJGM29xEc Path: Analisi-1:plc4j/drivers/canopen/src/main/java/org/apache/plc4x/java/canopen/api/conversation/canopen/SDODownloadConversation.java - startLine: 74;startOffset: 0;endOffset: 66;endLine: 74,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2387:  ""delegate is the name of a field in CANOpenConversationBase.""",BLOCKER,5min,Key: AYRYwJ0kzLdrJGM29xEZ Path: Analisi-1:plc4j/drivers/canopen/src/main/java/org/apache/plc4x/java/canopen/api/conversation/canopen/SDODownloadConversation.java - startLine: 35;startOffset: 34;endOffset: 42;endLine: 35,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1172:  ""Remove these unused method parameters io length.""",MAJOR,5min,Key: AYRYwJ0szLdrJGM29xEe Path: Analisi-1:plc4j/drivers/canopen/src/main/java/org/apache/plc4x/java/canopen/readwrite/utils/StaticHelper.java - startLine: 62;startOffset: 51;endOffset: 53;endLine: 62,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1124:  ""Reorder the modifiers to comply with the Java Language Specification.""",MINOR,2min,Key: AYRYwJ0VzLdrJGM29xER Path: Analisi-1:plc4j/drivers/canopen/src/main/java/org/apache/plc4x/java/canopen/context/CANOpenDriverContext.java - startLine: 26;startOffset: 17;endOffset: 23;endLine: 26,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1186:  ""Add a nested comment explaining why this method is empty throw an UnsupportedOperationException or complete the implementation.""",CRITICAL,5min,Key: AYRYwJ1-zLdrJGM29xFa Path: Analisi-1:plc4j/drivers/can/src/main/java/org/apache/plc4x/java/can/generic/protocol/GenericCANProtocolLogic.java - startLine: 81;startOffset: 16;endOffset: 21;endLine: 81,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1185:  ""Remove this method to simply inherit it.""",MINOR,2min,Key: AYRYwJ1-zLdrJGM29xFb Path: Analisi-1:plc4j/drivers/can/src/main/java/org/apache/plc4x/java/can/generic/protocol/GenericCANProtocolLogic.java - startLine: 66;startOffset: 16;endOffset: 26;endLine: 66,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1874:  ""Remove this use of getData; it is deprecated.""",MINOR,15min,Key: AYRYwJ1-zLdrJGM29xFd Path: Analisi-1:plc4j/drivers/can/src/main/java/org/apache/plc4x/java/can/generic/protocol/GenericCANProtocolLogic.java - startLine: 133;startOffset: 46;endOffset: 53;endLine: 133,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 21 to the 15 allowed.""",CRITICAL,11min,Key: AYRYwJ1-zLdrJGM29xFe Path: Analisi-1:plc4j/drivers/can/src/main/java/org/apache/plc4x/java/can/generic/protocol/GenericCANProtocolLogic.java - startLine: 140;startOffset: 47;endOffset: 52;endLine: 140,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1611:  ""Remove the parentheses around the node parameter""",MINOR,2min,Key: AYRYwJ1-zLdrJGM29xFf Path: Analisi-1:plc4j/drivers/can/src/main/java/org/apache/plc4x/java/can/generic/protocol/GenericCANProtocolLogic.java - startLine: 151;startOffset: 50;endOffset: 51;endLine: 151,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1611:  ""Remove the parentheses around the node parameter""",MINOR,2min,Key: AYRYwJ1-zLdrJGM29xFg Path: Analisi-1:plc4j/drivers/can/src/main/java/org/apache/plc4x/java/can/generic/protocol/GenericCANProtocolLogic.java - startLine: 156;startOffset: 82;endOffset: 83;endLine: 156,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1611:  ""Remove the parentheses around the node parameter""",MINOR,2min,Key: AYRYwJ1-zLdrJGM29xFh Path: Analisi-1:plc4j/drivers/can/src/main/java/org/apache/plc4x/java/can/generic/protocol/GenericCANProtocolLogic.java - startLine: 158;startOffset: 103;endOffset: 104;endLine: 158,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1874:  ""Remove this use of getData; it is deprecated.""",MINOR,15min,Key: AYRYwJ1-zLdrJGM29xFi Path: Analisi-1:plc4j/drivers/can/src/main/java/org/apache/plc4x/java/can/generic/protocol/GenericCANProtocolLogic.java - startLine: 180;startOffset: 53;endOffset: 60;endLine: 180,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1135:  ""Complete the task associated to this TODO comment.""",INFO,0min,Key: AYRYwJ10zLdrJGM29xFW Path: Analisi-1:plc4j/drivers/can/src/main/java/org/apache/plc4x/java/can/generic/transport/GenericFrame.java - startLine: 45;startOffset: 0;endOffset: 33;endLine: 45,Maintenance (Code Smells)
To-Do,New,Normal,"java:S125:  ""This block of commented-out lines of code should be removed.""",MAJOR,5min,Key: AYRYwJ10zLdrJGM29xFX Path: Analisi-1:plc4j/drivers/can/src/main/java/org/apache/plc4x/java/can/generic/transport/GenericFrame.java - startLine: 62;startOffset: 4;endOffset: 75;endLine: 62,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2160:  ""Override the equals method in this class.""",MINOR,30min,Key: AYRYwJ15zLdrJGM29xFY Path: Analisi-1:plc4j/drivers/can/src/main/java/org/apache/plc4x/java/can/generic/protocol/GenericCANSubscriptionHandle.java - startLine: 28;startOffset: 13;endOffset: 41;endLine: 28,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1161:  ""Add the @Override annotation above this method signature""",MAJOR,5min,Key: AYRYwJ15zLdrJGM29xFZ Path: Analisi-1:plc4j/drivers/can/src/main/java/org/apache/plc4x/java/can/generic/protocol/GenericCANSubscriptionHandle.java - startLine: 42;startOffset: 18;endOffset: 26;endLine: 42,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1133:  ""Do not forget to remove this deprecated code someday.""",INFO,10min,Key: AYRYwJ1jzLdrJGM29xE_ Path: Analisi-1:plc4j/drivers/ab-eth/src/main/java/org/apache/plc4x/java/abeth/protocol/Plc4xAbEthProtocol.java - startLine: 47;startOffset: 13;endOffset: 31;endLine: 47,Maintenance (Code Smells)
To-Do,New,Normal,"java:S6355:  ""Add 'since' and/or 'forRemoval' arguments to the @Deprecated annotation.""",MAJOR,5min,Key: AYRYwJ1jzLdrJGM29xE- Path: Analisi-1:plc4j/drivers/ab-eth/src/main/java/org/apache/plc4x/java/abeth/protocol/Plc4xAbEthProtocol.java - startLine: 46;startOffset: 0;endOffset: 11;endLine: 46,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3740:  ""Provide the parametrized type for this generic.""",MAJOR,5min,Key: AYRYwJ1jzLdrJGM29xE5 Path: Analisi-1:plc4j/drivers/ab-eth/src/main/java/org/apache/plc4x/java/abeth/protocol/Plc4xAbEthProtocol.java - startLine: 47;startOffset: 89;endOffset: 108;endLine: 47,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3740:  ""Provide the parametrized type for this generic.""",MAJOR,5min,Key: AYRYwJ1jzLdrJGM29xE6 Path: Analisi-1:plc4j/drivers/ab-eth/src/main/java/org/apache/plc4x/java/abeth/protocol/Plc4xAbEthProtocol.java - startLine: 56;startOffset: 25;endOffset: 44;endLine: 56,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3740:  ""Provide the parametrized type for this generic.""",MAJOR,5min,Key: AYRYwJ1jzLdrJGM29xE7 Path: Analisi-1:plc4j/drivers/ab-eth/src/main/java/org/apache/plc4x/java/abeth/protocol/Plc4xAbEthProtocol.java - startLine: 144;startOffset: 12;endOffset: 31;endLine: 144,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3740:  ""Provide the parametrized type for this generic.""",MAJOR,5min,Key: AYRYwJ1jzLdrJGM29xE8 Path: Analisi-1:plc4j/drivers/ab-eth/src/main/java/org/apache/plc4x/java/abeth/protocol/Plc4xAbEthProtocol.java - startLine: 162;startOffset: 54;endOffset: 73;endLine: 162,Maintenance (Code Smells)
To-Do,New,Normal,"java:S110:  ""This class has 6 parents which is greater than 5 authorized.""",MAJOR,4h30min,Key: AYRYwJ1jzLdrJGM29xE9 Path: Analisi-1:plc4j/drivers/ab-eth/src/main/java/org/apache/plc4x/java/abeth/protocol/Plc4xAbEthProtocol.java - startLine: 47;startOffset: 13;endOffset: 31;endLine: 47,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1123:  ""Add the missing @deprecated Javadoc tag.""",MAJOR,5min,Key: AYRYwJ1jzLdrJGM29xFA Path: Analisi-1:plc4j/drivers/ab-eth/src/main/java/org/apache/plc4x/java/abeth/protocol/Plc4xAbEthProtocol.java - startLine: 47;startOffset: 13;endOffset: 31;endLine: 47,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 49 to the 15 allowed.""",CRITICAL,39min,Key: AYRYwJ1jzLdrJGM29xFB Path: Analisi-1:plc4j/drivers/ab-eth/src/main/java/org/apache/plc4x/java/abeth/protocol/Plc4xAbEthProtocol.java - startLine: 161;startOffset: 24;endOffset: 42;endLine: 161,Maintenance (Code Smells)
