Tracker,Status,Priority,Subject,Category,Estimated time,Description,Caratteristica di riferimento
To-Do,New,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",CRITICAL,2min,Key: AYRYwJl7zLdrJGM29w7a Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/generation/BufferCommons.java - startLine: 37;startOffset: 11;endOffset: 22;endLine: 37,Maintenance (Code Smells)
To-Do,New,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",CRITICAL,2min,Key: AYRYwJl7zLdrJGM29w7Q Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/generation/BufferCommons.java - startLine: 27;startOffset: 11;endOffset: 24;endLine: 27,Maintenance (Code Smells)
To-Do,New,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",CRITICAL,2min,Key: AYRYwJl7zLdrJGM29w7R Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/generation/BufferCommons.java - startLine: 28;startOffset: 11;endOffset: 25;endLine: 28,Maintenance (Code Smells)
To-Do,New,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",CRITICAL,2min,Key: AYRYwJl7zLdrJGM29w7S Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/generation/BufferCommons.java - startLine: 29;startOffset: 11;endOffset: 36;endLine: 29,Maintenance (Code Smells)
To-Do,New,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",CRITICAL,2min,Key: AYRYwJl7zLdrJGM29w7T Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/generation/BufferCommons.java - startLine: 30;startOffset: 11;endOffset: 19;endLine: 30,Maintenance (Code Smells)
To-Do,New,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",CRITICAL,2min,Key: AYRYwJl7zLdrJGM29w7U Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/generation/BufferCommons.java - startLine: 31;startOffset: 11;endOffset: 20;endLine: 31,Maintenance (Code Smells)
To-Do,New,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",CRITICAL,2min,Key: AYRYwJl7zLdrJGM29w7V Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/generation/BufferCommons.java - startLine: 32;startOffset: 11;endOffset: 20;endLine: 32,Maintenance (Code Smells)
To-Do,New,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",CRITICAL,2min,Key: AYRYwJl7zLdrJGM29w7W Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/generation/BufferCommons.java - startLine: 33;startOffset: 11;endOffset: 19;endLine: 33,Maintenance (Code Smells)
To-Do,New,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",CRITICAL,2min,Key: AYRYwJl7zLdrJGM29w7X Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/generation/BufferCommons.java - startLine: 34;startOffset: 11;endOffset: 21;endLine: 34,Maintenance (Code Smells)
To-Do,New,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",CRITICAL,2min,Key: AYRYwJl7zLdrJGM29w7Y Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/generation/BufferCommons.java - startLine: 35;startOffset: 11;endOffset: 22;endLine: 35,Maintenance (Code Smells)
To-Do,New,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",CRITICAL,2min,Key: AYRYwJl7zLdrJGM29w7Z Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/generation/BufferCommons.java - startLine: 36;startOffset: 11;endOffset: 24;endLine: 36,Maintenance (Code Smells)
To-Do,New,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",CRITICAL,2min,Key: AYRYwJo-zLdrJGM29w9g Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/utils/hex/Hex.java - startLine: 45;startOffset: 28;endOffset: 40;endLine: 45,Maintenance (Code Smells)
To-Do,New,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",CRITICAL,2min,Key: AYRYwJo-zLdrJGM29w9h Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/utils/hex/Hex.java - startLine: 50;startOffset: 28;endOffset: 43;endLine: 50,Maintenance (Code Smells)
To-Do,New,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",CRITICAL,2min,Key: AYRYwJo-zLdrJGM29w9i Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/utils/hex/Hex.java - startLine: 55;startOffset: 28;endOffset: 38;endLine: 55,Maintenance (Code Smells)
To-Do,New,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",CRITICAL,2min,Key: AYRYwJo-zLdrJGM29w9j Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/utils/hex/Hex.java - startLine: 60;startOffset: 28;endOffset: 37;endLine: 60,Maintenance (Code Smells)
To-Do,New,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",CRITICAL,2min,Key: AYRYwJo-zLdrJGM29w9k Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/utils/hex/Hex.java - startLine: 65;startOffset: 28;endOffset: 37;endLine: 65,Maintenance (Code Smells)
To-Do,New,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",CRITICAL,2min,Key: AYRYwKRXzLdrJGM29xta Path: Analisi-1:plc4j/utils/plc-simulator/src/main/java/org/apache/plc4x/simulator/server/s7/protocol/S7Step7ServerAdapter.java - startLine: 53;startOffset: 29;endOffset: 41;endLine: 53,Maintenance (Code Smells)
To-Do,New,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",CRITICAL,2min,Key: AYRYwKRXzLdrJGM29xtb Path: Analisi-1:plc4j/utils/plc-simulator/src/main/java/org/apache/plc4x/simulator/server/s7/protocol/S7Step7ServerAdapter.java - startLine: 55;startOffset: 29;endOffset: 41;endLine: 55,Maintenance (Code Smells)
To-Do,New,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",CRITICAL,2min,Key: AYRYwKRXzLdrJGM29xtX Path: Analisi-1:plc4j/utils/plc-simulator/src/main/java/org/apache/plc4x/simulator/server/s7/protocol/S7Step7ServerAdapter.java - startLine: 41;startOffset: 29;endOffset: 43;endLine: 41,Maintenance (Code Smells)
To-Do,New,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",CRITICAL,2min,Key: AYRYwKRXzLdrJGM29xtY Path: Analisi-1:plc4j/utils/plc-simulator/src/main/java/org/apache/plc4x/simulator/server/s7/protocol/S7Step7ServerAdapter.java - startLine: 44;startOffset: 29;endOffset: 40;endLine: 44,Maintenance (Code Smells)
To-Do,New,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",CRITICAL,2min,Key: AYRYwKRXzLdrJGM29xtZ Path: Analisi-1:plc4j/utils/plc-simulator/src/main/java/org/apache/plc4x/simulator/server/s7/protocol/S7Step7ServerAdapter.java - startLine: 50;startOffset: 29;endOffset: 41;endLine: 50,Maintenance (Code Smells)
To-Do,New,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",CRITICAL,2min,Key: AYTizPeGrw1gdFIeCChi Path: Analisi-1:plc4j/api/src/main/java/org/apache/plc4x/java/api/types/PlcValueType.java - startLine: 61;startOffset: 4;endOffset: 10;endLine: 61,Maintenance (Code Smells)
To-Do,New,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",CRITICAL,2min,Key: AYTizPeGrw1gdFIeCChj Path: Analisi-1:plc4j/api/src/main/java/org/apache/plc4x/java/api/types/PlcValueType.java - startLine: 62;startOffset: 4;endOffset: 8;endLine: 62,Maintenance (Code Smells)
To-Do,New,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",CRITICAL,2min,Key: AYXj9yYpu2nwfZg9mt1a Path: Analisi-1:plc4j/drivers/mock/src/main/java/org/apache/plc4x/java/mock/connection/MockConnection.java - startLine: 48;startOffset: 31;endOffset: 38;endLine: 48,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1155:  ""Use isEmpty() to check whether the collection is empty or not.""",MINOR,2min,Key: AYRYwJ5EzLdrJGM29xI2 Path: Analisi-1:plc4j/drivers/ads/src/main/java/org/apache/plc4x/java/ads/protocol/AdsProtocolLogic.java - startLine: 1089;startOffset: 12;endOffset: 32;endLine: 1089,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1155:  ""Use isEmpty() to check whether the collection is empty or not.""",MINOR,2min,Key: AYRYwJ5EzLdrJGM29xI3 Path: Analisi-1:plc4j/drivers/ads/src/main/java/org/apache/plc4x/java/ads/protocol/AdsProtocolLogic.java - startLine: 1105;startOffset: 17;endOffset: 50;endLine: 1105,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1155:  ""Use isEmpty() to check whether the collection is empty or not.""",MINOR,2min,Key: AYRYwJozzLdrJGM29w9V Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/utils/ascii/AsciiBoxWriter.java - startLine: 131;startOffset: 12;endOffset: 29;endLine: 131,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1155:  ""Use isEmpty() to check whether the collection is empty or not.""",MINOR,2min,Key: AYRYwJozzLdrJGM29w9W Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/utils/ascii/AsciiBoxWriter.java - startLine: 160;startOffset: 12;endOffset: 36;endLine: 160,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1155:  ""Use isEmpty() to check whether the collection is empty or not.""",MINOR,2min,Key: AYRYwJy7zLdrJGM29xDd Path: Analisi-1:plc4j/drivers/profinet/src/main/java/org/apache/plc4x/java/profinet/protocol/ProfinetProtocolLogic.java - startLine: 147;startOffset: 25;endOffset: 63;endLine: 147,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1155:  ""Use isEmpty() to check whether the collection is empty or not.""",MINOR,2min,Key: AYRYwJzPzLdrJGM29xDx Path: Analisi-1:plc4j/drivers/profinet/src/main/java/org/apache/plc4x/java/profinet/discovery/ProfinetPlcDiscoverer.java - startLine: 79;startOffset: 19;endOffset: 49;endLine: 79,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1155:  ""Use isEmpty() to check whether the collection is empty or not.""",MINOR,2min,Key: AYRYwKaszLdrJGM29x1E Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/parser/MessageFormatListener.java - startLine: 602;startOffset: 16;endOffset: 37;endLine: 602,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1155:  ""Use isEmpty() to check whether the collection is empty or not.""",MINOR,2min,Key: AYRYwKbzzLdrJGM29x3A Path: Analisi-1:code-generation/language-java/src/main/java/org/apache/plc4x/language/java/JavaLanguageTemplateHelper.java - startLine: 1104;startOffset: 12;endOffset: 32;endLine: 1104,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1155:  ""Use isEmpty() to check whether the collection is empty or not.""",MINOR,2min,Key: AYRYwKL-zLdrJGM29xpT Path: Analisi-1:plc4j/integrations/apache-kafka/src/main/java/org/apache/plc4x/kafka/Plc4xSourceConnector.java - startLine: 116;startOffset: 20;endOffset: 58;endLine: 116,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1155:  ""Use isEmpty() to check whether the collection is empty or not.""",MINOR,2min,Key: AYRYwKL5zLdrJGM29xpO Path: Analisi-1:plc4j/integrations/apache-kafka/src/main/java/org/apache/plc4x/kafka/Plc4xSinkConnector.java - startLine: 96;startOffset: 20;endOffset: 58;endLine: 96,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1155:  ""Use isEmpty() to check whether the collection is empty or not.""",MINOR,2min,Key: AYRYwKQfzLdrJGM29xs2 Path: Analisi-1:plc4j/utils/test-utils/src/main/java/org/apache/plc4x/test/parserserializer/ParserSerializerTestsuiteRunner.java - startLine: 148;startOffset: 16;endOffset: 56;endLine: 148,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1155:  ""Use isEmpty() to check whether the collection is empty or not.""",MINOR,2min,Key: AYTizPzDrw1gdFIeCCh_ Path: Analisi-1:plc4j/drivers/modbus/src/main/java/org/apache/plc4x/java/modbus/base/tag/ModbusTagHoldingRegister.java - startLine: 45;startOffset: 11;endOffset: 36;endLine: 45,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1155:  ""Use isEmpty() to check whether the collection is empty or not.""",MINOR,2min,Key: AYTizPzerw1gdFIeCCiD Path: Analisi-1:plc4j/drivers/modbus/src/main/java/org/apache/plc4x/java/modbus/base/tag/ModbusTagExtendedRegister.java - startLine: 45;startOffset: 11;endOffset: 36;endLine: 45,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1155:  ""Use isEmpty() to check whether the collection is empty or not.""",MINOR,2min,Key: AYTizPzJrw1gdFIeCCiA Path: Analisi-1:plc4j/drivers/modbus/src/main/java/org/apache/plc4x/java/modbus/base/tag/ModbusTagDiscreteInput.java - startLine: 45;startOffset: 11;endOffset: 36;endLine: 45,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1155:  ""Use isEmpty() to check whether the collection is empty or not.""",MINOR,2min,Key: AYTizPzmrw1gdFIeCCiE Path: Analisi-1:plc4j/drivers/modbus/src/main/java/org/apache/plc4x/java/modbus/base/tag/ModbusTagInputRegister.java - startLine: 45;startOffset: 11;endOffset: 36;endLine: 45,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1155:  ""Use isEmpty() to check whether the collection is empty or not.""",MINOR,2min,Key: AYTizPzQrw1gdFIeCCiB Path: Analisi-1:plc4j/drivers/modbus/src/main/java/org/apache/plc4x/java/modbus/base/tag/ModbusTagCoil.java - startLine: 45;startOffset: 11;endOffset: 36;endLine: 45,Maintenance (Code Smells)
To-Do,New,Normal,"java:S116:  ""Rename this field BAD_RESPONSE to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""",MINOR,2min,Key: AYRYwKN7zLdrJGM29xq8 Path: Analisi-1:plc4j/integrations/opcua-server/src/main/java/org/apache/plc4x/java/opcuaserver/backend/Plc4xCommunication.java - startLine: 68;startOffset: 28;endOffset: 40;endLine: 68,Maintenance (Code Smells)
To-Do,New,Normal,"java:S116:  ""Rename this field dceRpc_activityUuid to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""",MINOR,2min,Key: AYRYwJzLzLdrJGM29xDo Path: Analisi-1:plc4j/drivers/profinet/src/main/java/org/apache/plc4x/java/profinet/context/ProfinetDriverContext.java - startLine: 32;startOffset: 32;endOffset: 51;endLine: 32,Maintenance (Code Smells)
To-Do,New,Normal,"java:S116:  ""Rename this field DEFAULT_RETRY_BACKOFF to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""",MINOR,2min,Key: AYRYwKN7zLdrJGM29xq7 Path: Analisi-1:plc4j/integrations/opcua-server/src/main/java/org/apache/plc4x/java/opcuaserver/backend/Plc4xCommunication.java - startLine: 67;startOffset: 26;endOffset: 47;endLine: 67,Maintenance (Code Smells)
To-Do,New,Normal,"java:S116:  ""Rename this field DEFAULT_TIMEOUT to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""",MINOR,2min,Key: AYRYwKN7zLdrJGM29xq6 Path: Analisi-1:plc4j/integrations/opcua-server/src/main/java/org/apache/plc4x/java/opcuaserver/backend/Plc4xCommunication.java - startLine: 66;startOffset: 26;endOffset: 41;endLine: 66,Maintenance (Code Smells)
To-Do,New,Normal,"java:S116:  ""Rename this field dupl_tag_def to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""",MINOR,2min,Key: AYU_8-M4APwTPIF66TsY Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/messages/DefaultPlcSubscriptionRequest.java - startLine: 132;startOffset: 15;endOffset: 27;endLine: 132,Maintenance (Code Smells)
To-Do,New,Normal,"java:S116:  ""Rename this field LOGGER to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""",MINOR,2min,Key: AYRYwJozzLdrJGM29w9P Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/utils/ascii/AsciiBoxWriter.java - startLine: 34;startOffset: 25;endOffset: 31;endLine: 34,Maintenance (Code Smells)
To-Do,New,Normal,"java:S116:  ""Rename this field TRANSPORT_CODE to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""",MINOR,2min,Key: AYRYwKXzzLdrJGM29xzw Path: Analisi-1:plc4j/osgi/src/main/java/org/apache/plc4x/java/osgi/TransportActivator.java - startLine: 35;startOffset: 25;endOffset: 39;endLine: 35,Maintenance (Code Smells)
To-Do,New,Normal,"java:S116:  ""Rename this field TRANSPORT_NAME to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""",MINOR,2min,Key: AYRYwKXzzLdrJGM29xzx Path: Analisi-1:plc4j/osgi/src/main/java/org/apache/plc4x/java/osgi/TransportActivator.java - startLine: 36;startOffset: 25;endOffset: 39;endLine: 36,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1161:  ""Add the @Override annotation above this method signature""",MAJOR,5min,Key: AYRYwJzszLdrJGM29xD8 Path: Analisi-1:plc4j/drivers/canopen/src/main/java/org/apache/plc4x/java/canopen/protocol/CANOpenSubscriptionHandle.java - startLine: 51;startOffset: 18;endOffset: 26;endLine: 51,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1161:  ""Add the @Override annotation above this method signature""",MAJOR,5min,Key: AYRYwJzwzLdrJGM29xEC Path: Analisi-1:plc4j/drivers/canopen/src/main/java/org/apache/plc4x/java/canopen/protocol/CANOpenProtocolLogic.java - startLine: 161;startOffset: 47;endOffset: 52;endLine: 161,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1161:  ""Add the @Override annotation above this method signature""",MAJOR,5min,Key: AYRYwJzwzLdrJGM29xEE Path: Analisi-1:plc4j/drivers/canopen/src/main/java/org/apache/plc4x/java/canopen/protocol/CANOpenProtocolLogic.java - startLine: 229;startOffset: 46;endOffset: 50;endLine: 229,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1161:  ""Add the @Override annotation above this method signature""",MAJOR,5min,Key: AYRYwKNhzLdrJGM29xqf Path: Analisi-1:plc4j/integrations/apache-calcite/src/main/java/org/apache/plc4x/Plc4xBaseTable.java - startLine: 74;startOffset: 26;endOffset: 37;endLine: 74,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1161:  ""Add the @Override annotation above this method signature""",MAJOR,5min,Key: AYRYwKNhzLdrJGM29xqg Path: Analisi-1:plc4j/integrations/apache-calcite/src/main/java/org/apache/plc4x/Plc4xBaseTable.java - startLine: 78;startOffset: 27;endOffset: 32;endLine: 78,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1161:  ""Add the @Override annotation above this method signature""",MAJOR,5min,Key: AYRYwKNhzLdrJGM29xqh Path: Analisi-1:plc4j/integrations/apache-calcite/src/main/java/org/apache/plc4x/Plc4xBaseTable.java - startLine: 82;startOffset: 50;endOffset: 75;endLine: 82,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1161:  ""Add the @Override annotation above this method signature""",MAJOR,5min,Key: AYRYwKNhzLdrJGM29xqi Path: Analisi-1:plc4j/integrations/apache-calcite/src/main/java/org/apache/plc4x/Plc4xBaseTable.java - startLine: 86;startOffset: 38;endOffset: 51;endLine: 86,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1161:  ""Add the @Override annotation above this method signature""",MAJOR,5min,Key: AYRYwKNhzLdrJGM29xqk Path: Analisi-1:plc4j/integrations/apache-calcite/src/main/java/org/apache/plc4x/Plc4xBaseTable.java - startLine: 90;startOffset: 35;endOffset: 50;endLine: 90,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1161:  ""Add the @Override annotation above this method signature""",MAJOR,5min,Key: AYRYwKXfzLdrJGM29xzq Path: Analisi-1:plc4j/transports/raw-socket/src/main/java/org/apache/plc4x/java/transport/rawsocket/RawSocketTransportConfiguration.java - startLine: 27;startOffset: 16;endOffset: 30;endLine: 27,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1165:  ""Make this actualSize field final.""",MINOR,15min,Key: AYRYwKBOzLdrJGM29xii Path: Analisi-1:plc4j/api/src/main/java/org/apache/plc4x/java/api/exceptions/PlcProtocolPayloadTooBigException.java - startLine: 25;startOffset: 16;endOffset: 26;endLine: 25,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1165:  ""Make this maxSize field final.""",MINOR,15min,Key: AYRYwKBOzLdrJGM29xih Path: Analisi-1:plc4j/api/src/main/java/org/apache/plc4x/java/api/exceptions/PlcProtocolPayloadTooBigException.java - startLine: 24;startOffset: 16;endOffset: 23;endLine: 24,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1165:  ""Make this payload field final.""",MINOR,15min,Key: AYRYwKBOzLdrJGM29xij Path: Analisi-1:plc4j/api/src/main/java/org/apache/plc4x/java/api/exceptions/PlcProtocolPayloadTooBigException.java - startLine: 26;startOffset: 29;endOffset: 36;endLine: 26,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1165:  ""Make this protocolName field final.""",MINOR,15min,Key: AYRYwKBOzLdrJGM29xig Path: Analisi-1:plc4j/api/src/main/java/org/apache/plc4x/java/api/exceptions/PlcProtocolPayloadTooBigException.java - startLine: 23;startOffset: 19;endOffset: 31;endLine: 23,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1168:  ""Return an empty array instead of null.""",MAJOR,30min,Key: AYbXt25Hr4kLSu96nONV Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/generation/WriteBufferByteBased.java - startLine: 356;startOffset: 15;endOffset: 19;endLine: 356,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1168:  ""Return an empty collection instead of null.""",MAJOR,30min,Key: AYRYwJmtzLdrJGM29w8M Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/values/PlcNull.java - startLine: 243;startOffset: 15;endOffset: 19;endLine: 243,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1168:  ""Return an empty collection instead of null.""",MAJOR,30min,Key: AYRYwJmtzLdrJGM29w8N Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/values/PlcNull.java - startLine: 253;startOffset: 15;endOffset: 19;endLine: 253,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1168:  ""Return an empty map instead of null.""",MAJOR,30min,Key: AYRYwJmtzLdrJGM29w8O Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/values/PlcNull.java - startLine: 268;startOffset: 15;endOffset: 19;endLine: 268,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1168:  ""Return an empty map instead of null.""",MAJOR,30min,Key: AYRYwKLBzLdrJGM29xoP Path: Analisi-1:plc4j/integrations/apache-camel/src/main/java/org/apache/plc4x/camel/Plc4XConsumer.java - startLine: 138;startOffset: 19;endOffset: 23;endLine: 138,Maintenance (Code Smells)
To-Do,New,Normal,"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""",MINOR,2min,Key: AYRYwJy7zLdrJGM29xDV Path: Analisi-1:plc4j/drivers/profinet/src/main/java/org/apache/plc4x/java/profinet/protocol/ProfinetProtocolLogic.java - startLine: 142;startOffset: 32;endOffset: 45;endLine: 142,Maintenance (Code Smells)
To-Do,New,Normal,"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""",MINOR,2min,Key: AYRYwJy7zLdrJGM29xDW Path: Analisi-1:plc4j/drivers/profinet/src/main/java/org/apache/plc4x/java/profinet/protocol/ProfinetProtocolLogic.java - startLine: 148;startOffset: 49;endOffset: 67;endLine: 148,Maintenance (Code Smells)
To-Do,New,Normal,"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""",MINOR,2min,Key: AYRYwJzLzLdrJGM29xDn Path: Analisi-1:plc4j/drivers/profinet/src/main/java/org/apache/plc4x/java/profinet/context/ProfinetDriverContext.java - startLine: 52;startOffset: 58;endOffset: 77;endLine: 52,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1170:  ""Make this final field static too.""",MINOR,2min,Key: AYRYwJmazLdrJGM29w7s Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/generation/WriteBufferBoxBased.java - startLine: 40;startOffset: 22;endOffset: 34;endLine: 40,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1170:  ""Make this final field static too.""",MINOR,2min,Key: AYRYwJvizLdrJGM29xAg Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/internal/HandlerRegistration.java - startLine: 36;startOffset: 22;endOffset: 24;endLine: 36,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1170:  ""Make this final field static too.""",MINOR,2min,Key: AYRYwKN7zLdrJGM29xq- Path: Analisi-1:plc4j/integrations/opcua-server/src/main/java/org/apache/plc4x/java/opcuaserver/backend/Plc4xCommunication.java - startLine: 67;startOffset: 26;endOffset: 47;endLine: 67,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1170:  ""Make this final field static too.""",MINOR,2min,Key: AYRYwKN7zLdrJGM29xq9 Path: Analisi-1:plc4j/integrations/opcua-server/src/main/java/org/apache/plc4x/java/opcuaserver/backend/Plc4xCommunication.java - startLine: 66;startOffset: 26;endOffset: 41;endLine: 66,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1170:  ""Make this final field static too.""",MINOR,2min,Key: AYRYwKOVzLdrJGM29xrh Path: Analisi-1:plc4j/integrations/opcua-server/src/main/java/org/apache/plc4x/java/opcuaserver/OPCUAServer.java - startLine: 209;startOffset: 25;endOffset: 44;endLine: 209,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1170:  ""Make this final field static too.""",MINOR,2min,Key: AYRYwKXzzLdrJGM29xzy Path: Analisi-1:plc4j/osgi/src/main/java/org/apache/plc4x/java/osgi/TransportActivator.java - startLine: 35;startOffset: 25;endOffset: 39;endLine: 35,Maintenance (Code Smells)
